time,latitude,longitude,depth,mag,ER,EG,EH
2024-12-11T06:34:23.430Z,19.152,-155.4925,29.82,1.54,9017746.861851925,2576499.1033862648,1288249.5516931324
2024-12-11T06:30:14.953Z,39.7689,-117.5063,9.8,2.4,175832050.20567003,50237728.630191445,25118864.315095723
2024-12-11T06:22:25.893Z,39.1603,-119.0577,7.1,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-11T06:19:26.520Z,19.070833333333,-155.36066666667,33.49,3.09,1905890915.654533,544540261.6155809,272270130.80779046
2024-12-11T06:16:53.271Z,39.4034,-119.7658,9.1,0.5,248369.37246350272,70962.67784671507,35481.338923357536
2024-12-11T06:14:19.800Z,38.841167449951,-122.82366943359,0.25999999046326,1.03,1549166.2967239455,442618.9419211273,221309.47096056366
2024-12-11T06:11:32.740Z,33.2411667,-116.3525,3.37,1.24,3199617.3273041258,914176.3792297504,457088.1896148752
2024-12-11T06:10:57.960Z,38.8313331604,-122.79633331299,6.9899997711182,0.7,495562.0490688961,141589.15687682747,70794.57843841374
2024-12-11T06:07:23.930Z,38.805168151855,-122.80783081055,1.1100000143051,0.86,861188.1395686667,246053.75416247622,123026.87708123811
2024-12-11T05:59:00.140Z,38.805168151855,-122.80549621582,0.87999999523163,1.09,1905890.9156545408,544540.2616155831,272270.13080779155
2024-12-11T05:58:50.989Z,39.074,-119.04,4.5,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-11T05:58:48.410Z,46.598,-119.801,8.01,0.78,653278.0105578933,186650.86015939811,93325.43007969906
2024-12-11T05:57:46.110Z,39.0658,-119.074,11.7,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-11T05:52:46.310Z,34.4985,-97.54333333,5.14,1.19,2692142.4743174748,769183.5640907071,384591.78204535355
2024-12-11T05:51:49.699Z,39.1347,-119.0161,9.1,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-11T05:51:06.200Z,46.602166666667,-119.806,7.73,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-11T05:49:12.800Z,40.4465,-125.077,10.0,3.4,5560297643.069952,1588656469.4485579,794328234.7242789
2024-12-11T05:44:47.987Z,39.1188,-119.0142,7.6,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-11T05:43:42.580Z,38.786998748779,-122.76916503906,0.68999999761581,1.33,4366143.8483769335,1247469.6709648382,623734.8354824191
2024-12-11T05:30:14.590Z,38.804500579834,-122.80883026123,1.2200000286102,0.77,631099.7963241698,180314.2275211914,90157.1137605957
2024-12-11T05:28:14.420Z,46.5975,-119.80216666667,8.02,0.65,416963.50047030766,119132.42870580219,59566.214352901094
2024-12-11T05:27:06.730Z,38.792331695557,-122.75833129883,0.68000000715256,1.53,8711602.28239969,2489029.223542769,1244514.6117713845
2024-12-11T05:25:45.490Z,38.82149887085,-122.84366607666,1.7400000095367,0.75,588976.5991516362,168279.02832903896,84139.51416451948
2024-12-11T05:23:28.020Z,46.601166666667,-119.80266666667,7.98,1.92,33504106.46258466,9572601.846452761,4786300.923226381
2024-12-11T05:20:55.674Z,39.1651,-119.0415,6.4,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-11T05:12:46.090Z,44.7845,-111.50933333333,4.36,-0.06,35900.29687939553,10257.227679827296,5128.613839913648
2024-12-11T05:02:45.810Z,39.1781,-119.0342,1.9,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-11T04:50:16.300Z,33.3906667,-116.3936667,12.98,0.79,676235.6152928685,193210.17579796244,96605.08789898122
2024-12-11T04:48:24.355Z,39.1613,-119.0406,12.7,2.5,248369372.4635032,70962677.84671521,35481338.923357606
2024-12-11T04:47:49.870Z,46.600833333333,-119.806,8.52,0.35,147944.23278856502,42269.78079673287,21134.890398366435
2024-12-11T04:44:19.958Z,34.7315,26.9074,50.373,4.6,350831063539.09,100237446725.4543,50118723362.72715
2024-12-11T04:43:42.814Z,39.1671,-119.0423,7.5,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-11T04:40:40.460Z,40.454833984375,-125.10333251953,0.43000000715256,3.46,6840660546.690649,1954474441.9116144,977237220.9558072
2024-12-11T04:20:59.720Z,40.470833333333,-125.127,10.0,3.41,5755698549.629486,1644485299.8941393,822242649.9470696
2024-12-11T04:20:27.350Z,48.295333333333,-114.1985,4.82,0.32,133382.25025742708,38109.214359264886,19054.607179632443
2024-12-11T04:13:43.340Z,36.74983333,-98.06333333,7.98,1.25,3312058.8127303617,946302.5179229607,473151.25896148034
2024-12-11T04:13:15.040Z,38.832500457764,-122.80799865723,2.0499999523163,1.29,3802752.320447027,1086500.662984865,543250.3314924325
2024-12-11T04:07:38.870Z,60.517666666667,-152.79233333333,3.91,0.8,700000.0,200000.0,100000.0
2024-12-11T04:02:43.989Z,61.4269,-150.5207,62.5,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-11T04:01:32.940Z,46.597166666667,-119.80483333333,8.18,0.77,631099.7963241698,180314.2275211914,90157.1137605957
2024-12-11T04:00:16.040Z,36.557,-89.6475,7.57,2.61,363160027.25027263,103760007.78579219,51880003.89289609
2024-12-11T03:50:12.346Z,37.2839,-116.607,5.5,-0.1,31267.851450567377,8933.671843019252,4466.835921509626
2024-12-11T03:48:28.510Z,38.838832855225,-122.81099700928,1.9500000476837,1.09,1905890.9156545408,544540.2616155831,272270.13080779155
2024-12-11T03:45:49.690Z,59.2173,-153.0732,74.5,2.7,495562049.06889814,141589156.87682804,70794578.43841402
2024-12-11T03:39:13.240Z,38.821666717529,-122.85366821289,2.3499999046326,0.76,609674.5129692557,174192.71799121593,87096.35899560797
2024-12-11T03:35:44.789Z,39.1729,-119.0364,6.5,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-12-11T03:34:25.248Z,36.4866,-114.4403,12.1,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-12-11T03:28:10.628Z,39.1761,-119.0421,11.3,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-11T03:27:59.071Z,-23.6152,-179.7128,533.57,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-12-11T03:27:57.668Z,5.7259,126.3058,109.181,4.5,248369372463.5032,70962677846.71521,35481338923.357605
2024-12-11T03:24:47.620Z,38.820331573486,-122.84283447266,2.4400000572205,0.75,588976.5991516362,168279.02832903896,84139.51416451948
2024-12-11T03:16:26.850Z,33.3941667,-116.8111667,15.08,0.91,1023524.0221197028,292435.4348913437,146217.71744567185
2024-12-11T03:11:49.240Z,44.7555,-111.35266666667,2.42,-0.14,27233.160149599633,7780.90289988561,3890.451449942805
2024-12-11T03:09:18.278Z,39.1645,-119.0374,8.7,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-11T03:03:13.648Z,36.7425,-115.4629,0.9,0.1,62387.565669362215,17825.01876267492,8912.50938133746
2024-12-11T02:57:42.980Z,36.233166666667,-82.8585,21.78,2.28,116171083.52062894,33191738.14875113,16595869.074375564
2024-12-11T02:56:52.370Z,38.816333770752,-122.79383087158,4.9299998283386,0.53,275485.05281904404,78710.01509115545,39355.007545577726
2024-12-11T02:45:49.590Z,38.832332611084,-122.81517028809,0.97000002861023,0.38,164096.01707239458,46884.576306398456,23442.288153199228
2024-12-11T02:33:48.530Z,39.1418,-119.0778,12.0,2.0,44167014.1136135,12619146.88960386,6309573.44480193
2024-12-11T02:29:54.130Z,19.16233253479,-155.50816345215,30.479999542236,1.91999996,33504101.833821643,9572600.523949042,4786300.261974521
2024-12-11T02:29:33.298Z,61.1789,-149.8239,38.8,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-12-11T02:27:07.446Z,39.1489,-119.0562,15.1,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-11T02:24:33.944Z,39.1671,-119.0401,8.7,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-11T02:13:04.115Z,32.375,-102.165,8.3496,0.7,495562.0490688961,141589.15687682747,70794.57843841374
2024-12-11T02:10:55.731Z,-30.6958,-71.406,43.011,4.4,175832050205.67075,50237728630.19165,25118864315.095825
2024-12-11T01:56:00.420Z,33.3698333,-116.2915,11.23,1.46,6840660.546690678,1954474.4419116226,977237.2209558113
2024-12-11T01:52:58.200Z,47.6475,-114.24783333333,0.93,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-12-11T01:52:39.974Z,39.1817,-119.0261,0.0,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-11T01:46:05.250Z,38.517166666667,-112.89633333333,2.04,1.43,6167342.111056102,1762097.7460160293,881048.8730080146
2024-12-11T01:44:45.989Z,39.1525,-119.0462,12.4,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-11T01:38:21.820Z,37.667331695557,-118.89783477783,-2.2400000095367,1.04,1603607.356937439,458173.530553554,229086.765276777
2024-12-11T01:30:09.040Z,46.219833333333,-122.31883333333,10.92,0.53,275485.05281904404,78710.01509115545,39355.007545577726
2024-12-11T01:27:04.315Z,39.1427,-119.0437,16.0,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-11T01:25:59.374Z,23.5803,94.6225,99.37,4.7,495562049068.89813,141589156876.82806,70794578438.41403
2024-12-11T01:19:14.850Z,38.835834503174,-122.79550170898,2.1099998950958,0.22,94427.40178141573,26979.257651833068,13489.628825916534
2024-12-11T01:13:51.047Z,39.1673,-119.0185,0.0,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-11T00:58:52.450Z,33.2571667,-116.4321667,4.16,0.9,988776.2812359286,282507.5089245511,141253.75446227554
2024-12-11T00:30:46.781Z,39.1645,-119.0397,7.2,3.0,1396683620.4782178,399052462.99377656,199526231.49688828
2024-12-11T00:19:41.257Z,39.1477,-119.0273,16.0,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-11T00:18:07.630Z,17.841833333333,-65.543166666667,29.4,2.68,462485413.60531753,132138689.6015193,66069344.80075965
2024-12-11T00:17:26.790Z,35.0415,-117.656,-0.79,1.65,13185543.626428587,3767298.1789795966,1883649.0894897983
2024-12-11T00:14:25.173Z,39.17,-119.0312,12.5,2.4,175832050.20567003,50237728.630191445,25118864.315095723
2024-12-11T00:13:50.410Z,32.9405,-80.166333333333,5.42,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-12-11T00:07:15.930Z,38.09033203125,-121.93083190918,30.629999160767,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-11T00:04:26.178Z,64.9901,-147.4515,0.0,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T23:57:26.050Z,33.675,-116.7001667,15.12,0.94,1135267.068151251,324362.019471786,162181.009735893
2024-12-10T23:57:23.740Z,58.1775,-155.354,2.14,0.29,120253.587101031,34358.16774315172,17179.08387157586
2024-12-10T23:54:44.633Z,59.7695,-147.5192,7.6,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-10T23:53:25.320Z,33.0525,-115.0098333,-0.23,1.66,13648912.19830629,3899689.1995160836,1949844.5997580418
2024-12-10T23:50:51.872Z,30.865,-103.445,3.1006,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-10T23:47:43.820Z,46.323,-122.618,-0.57,1.84,25415463.83390712,7261561.095402036,3630780.547701018
2024-12-10T23:46:43.325Z,62.1053,-151.1764,92.5,2.3,124479558.70272458,35565588.200778455,17782794.100389227
2024-12-10T23:44:39.950Z,40.682498931885,-124.3381652832,26.469999313354,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T23:38:07.904Z,36.3038,-115.95,15.9,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T23:35:14.951Z,51.4898,-168.3016,7.2,4.0,44167014113.613594,12619146889.603886,6309573444.801943
2024-12-10T23:22:03.798Z,61.8978,-150.4288,59.5,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-10T23:10:51.040Z,34.981,-118.193,-0.91,1.53,8711602.28239969,2489029.223542769,1244514.6117713845
2024-12-10T23:08:01.175Z,39.1543,-119.0196,0.9,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-10T23:08:00.120Z,38.511833333333,-112.8865,2.68,1.06,1718296.2409795201,490941.78313700575,245470.89156850288
2024-12-10T23:07:18.512Z,32.141,-101.077,9.0088,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T22:57:29.819Z,39.1244,-119.0168,7.5,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-12-10T22:50:35.520Z,34.47933333,-96.82283333,0.0,1.51,8130140.296882389,2322897.2276806827,1161448.6138403413
2024-12-10T22:46:50.480Z,45.078,-111.73916666667,-2.0,1.36,4842816.796432554,1383661.9418378726,691830.9709189363
2024-12-10T22:44:20.940Z,38.821334838867,-122.80549621582,2.6600000858307,0.76,609674.5129692557,174192.71799121593,87096.35899560797
2024-12-10T22:29:23.190Z,61.275666666667,-152.253,3.2,0.1,62387.565669362215,17825.01876267492,8912.50938133746
2024-12-10T22:29:19.910Z,61.277666666667,-152.252,3.12,-0.03,39819.705159068886,11377.058616876828,5688.529308438414
2024-12-10T22:28:31.340Z,18.856666666667,-155.50583333333,35.13,2.03,48988939.72015911,13996839.920045463,6998419.960022732
2024-12-10T22:28:26.020Z,39.1538,-119.0647,0.0,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-10T22:27:44.289Z,36.04183333,-96.52416667,0.0,1.37,5013003.871490318,1432286.8204258056,716143.4102129028
2024-12-10T22:24:59.780Z,51.3841,-176.2794,23.3,1.8,22135943.621178653,6324555.320336759,3162277.6601683795
2024-12-10T22:10:27.569Z,50.957,-177.0508,24.7,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-12-10T22:08:44.818Z,51.9498,-174.2938,59.9,2.0,44167014.1136135,12619146.88960386,6309573.44480193
2024-12-10T22:01:18.926Z,54.0988,-165.1087,72.6,2.4,175832050.20567003,50237728.630191445,25118864.315095723
2024-12-10T21:57:03.868Z,53.6718,-166.7068,84.4,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-12-10T21:55:47.430Z,45.155166666667,-113.8195,7.22,1.51,8130140.296882389,2322897.2276806827,1161448.6138403413
2024-12-10T21:50:44.750Z,40.411998748779,-125.41283416748,4.7699999809265,3.24,3199617327.3041263,914176379.2297505,457088189.61487526
2024-12-10T21:48:50.612Z,39.1626,-119.04,10.6,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-10T21:44:16.040Z,35.9551667,-117.684,5.36,0.69,478738.15309700044,136782.32945628586,68391.16472814293
2024-12-10T21:40:23.833Z,39.1268,-119.0421,6.9,2.9,988776281.2359246,282507508.92454994,141253754.46227497
2024-12-10T21:36:25.799Z,39.1212,-119.0496,9.9,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T21:30:33.720Z,47.234833333333,-123.69633333333,-0.36,0.79,676235.6152928685,193210.17579796244,96605.08789898122
2024-12-10T21:28:06.780Z,36.641498565674,-121.28150177002,5.5799999237061,2.91,1023524022.1197007,292435434.89134306,146217717.44567153
2024-12-10T21:26:34.615Z,5.7512,127.5043,10.0,4.8,700000000000.0,200000000000.0,100000000000.0
2024-12-10T21:15:15.419Z,39.1629,-119.0631,3.5,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T21:15:07.030Z,51.688166666667,-177.91866666667,29.55,0.95,1175162.8126857912,335760.8036245118,167880.4018122559
2024-12-10T21:13:41.171Z,50.8897,-177.2753,25.6,2.9,988776281.2359246,282507508.92454994,141253754.46227497
2024-12-10T21:11:41.557Z,51.5161,-176.8977,25.6,2.0,44167014.1136135,12619146.88960386,6309573.44480193
2024-12-10T21:04:26.980Z,35.7858333,-117.5925,10.82,0.78,653278.0105578933,186650.86015939811,93325.43007969906
2024-12-10T21:00:00.551Z,50.8958,-177.5081,6.0,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-12-10T20:51:37.507Z,38.1421,-117.9088,6.8,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-12-10T20:51:22.650Z,60.4031,-151.7129,67.9,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-10T20:50:40.683Z,60.423,-151.6383,66.0,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T20:39:13.110Z,46.284833333333,-122.04916666667,9.2,0.33,138069.59152803975,39448.45472229707,19724.227361148536
2024-12-10T20:23:26.623Z,60.5404,-143.1753,3.9,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T20:23:25.410Z,17.946833333333,-66.949333333333,11.95,2.4,175832050.20567003,50237728.630191445,25118864.315095723
2024-12-10T20:21:26.130Z,38.774501800537,-122.73933410644,0.91000002622604,1.31,4074722.5243960964,1164206.435541742,582103.217770871
2024-12-10T20:18:55.620Z,38.507166666667,-112.88866666667,1.59,1.33,4366143.8483769335,1247469.6709648382,623734.8354824191
2024-12-10T20:11:22.673Z,-9.8069,112.1625,10.0,4.4,175832050205.67075,50237728630.19165,25118864315.095825
2024-12-10T20:08:19.651Z,50.8879,-177.4605,11.9,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-12-10T20:07:28.100Z,34.8071667,-120.3388333,0.59,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T20:00:48.726Z,32.086,-102.207,7.251,1.1,1972868.0518851182,563676.586252891,281838.2931264455
2024-12-10T20:00:39.950Z,45.4895,-119.559,-0.56,1.63,12305465.297710827,3515847.2279173792,1757923.6139586896
2024-12-10T19:56:27.466Z,39.1167,-119.0469,4.1,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-10T19:55:56.720Z,35.0933333,-119.1016667,5.53,1.21,2884682.6336813127,824195.0381946609,412097.51909733046
2024-12-10T19:55:43.850Z,39.1672,-119.0654,6.3,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-10T19:50:25.414Z,51.0566,-177.4044,25.6,2.3,124479558.70272458,35565588.200778455,17782794.100389227
2024-12-10T19:47:51.554Z,50.9183,-177.4076,14.9,2.2,88124778.82559162,25178508.235883325,12589254.117941663
2024-12-10T19:38:12.000Z,36.638000488281,-121.29000091553,4.0300002098083,1.74,17992770.47938205,5140791.565537729,2570395.7827688647
2024-12-10T19:35:55.820Z,34.639,-117.1195,-0.99,1.43,6167342.111056102,1762097.7460160293,881048.8730080146
2024-12-10T19:33:53.409Z,62.1058,-148.5713,43.2,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-10T19:14:19.830Z,40.349834442139,-125.07516479492,0.090000003576279,2.79,676235615.2928685,193210175.79796243,96605087.89898121
2024-12-10T19:08:38.950Z,38.823833465576,-122.79666900635,2.6600000858307,0.54,285166.1944628785,81476.05556082244,40738.02778041122
2024-12-10T19:01:19.473Z,62.6692,-151.8112,5.4,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T18:49:53.600Z,38.827499389648,-122.85483551025,2.5499999523163,0.77,631099.7963241698,180314.2275211914,90157.1137605957
2024-12-10T18:49:01.520Z,38.504833333333,-112.893,2.74,1.04,1603607.356937439,458173.530553554,229086.765276777
2024-12-10T18:47:30.171Z,51.0779,-177.3761,17.5,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T18:43:47.860Z,40.259834289551,-124.74766540527,5.5,2.37,158525101.53151432,45292886.15186124,22646443.07593062
2024-12-10T18:41:36.695Z,51.0084,-177.2771,13.3,2.4,175832050.20567003,50237728.630191445,25118864.315095723
2024-12-10T18:38:56.846Z,51.0369,-177.1335,25.6,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T18:38:34.227Z,39.1685,-119.0522,8.1,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-12-10T18:37:51.800Z,54.547833333333,-163.51316666667,11.93,2.09,60269562.65292199,17219875.043692,8609937.521846
2024-12-10T18:29:23.620Z,33.7015,-117.071,11.57,1.29,3802752.320447027,1086500.662984865,543250.3314924325
2024-12-10T18:28:07.438Z,51.0297,-177.1429,25.6,2.7,495562049.06889814,141589156.87682804,70794578.43841402
2024-12-10T18:28:01.513Z,39.1524,-119.0675,9.1,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T18:22:44.970Z,38.817501068115,-122.79650115967,2.2200000286102,1.45,6608426.134001457,1888121.7525718452,944060.8762859226
2024-12-10T18:16:13.620Z,33.7115,-116.7765,13.45,1.26,3428451.735579119,979557.6387368912,489778.8193684456
2024-12-10T18:16:06.560Z,39.701166666667,-110.81616666667,-2.38,1.89,30206335.37794355,8630381.536555301,4315190.768277651
2024-12-10T18:15:04.782Z,51.0731,-177.1254,25.6,3.0,1396683620.4782178,399052462.99377656,199526231.49688828
2024-12-10T18:12:48.740Z,36.283000946045,-120.26383209228,7.4099998474121,2.14,71630509.45965275,20465859.845615074,10232929.922807537
2024-12-10T18:08:49.230Z,51.013,-177.2547,25.5,3.3,3936389276.332443,1124682650.3806982,562341325.1903491
2024-12-10T18:04:35.478Z,51.1125,-177.2133,28.583,5.8,22135943621178.652,6324555320336.759,3162277660168.3794
2024-12-10T18:02:18.080Z,33.6385,-116.7468333,15.29,0.48,231791.78503781353,66226.22429651816,33113.11214825908
2024-12-10T18:01:49.180Z,33.3751667,-116.6763333,11.81,0.72,531004.3025204284,151715.5150058367,75857.75750291835
2024-12-10T18:01:15.430Z,38.815166473389,-122.82033538818,2.420000076294,1.08,1841187.594326767,526053.5983790763,263026.7991895382
2024-12-10T17:59:43.214Z,39.1619,-119.0455,3.9,2.0,44167014.1136135,12619146.88960386,6309573.44480193
2024-12-10T17:54:27.840Z,19.155166625977,-155.49200439453,31.319999694824,2.24000001,101180787.44687536,28908796.41339296,14454398.20669648
2024-12-10T17:53:43.388Z,60.6092,-151.8357,75.9,3.3,3936389276.332443,1124682650.3806982,562341325.1903491
2024-12-10T17:50:54.850Z,38.794334411621,-122.81700134277,10.920000076294,0.99,1349267.4392336556,385504.98263818736,192752.49131909368
2024-12-10T17:38:16.784Z,51.4373,-177.2443,40.5,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-10T17:34:48.810Z,44.296166666667,-114.848,4.01,1.95,37161911.09616915,10617688.88461976,5308844.44230988
2024-12-10T17:32:43.420Z,19.20316696167,-155.35932922363,31.639999389648,1.79999995,22135939.798436902,6324554.228124831,3162277.1140624154
2024-12-10T17:32:01.169Z,39.1688,-119.0558,3.5,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-10T17:28:04.150Z,40.783164978027,-124.5565032959,20.090000152588,2.85,831951559.2059115,237700445.4874033,118850222.74370165
2024-12-10T17:20:30.410Z,40.339168548584,-124.73600006103,24.010000228882,2.67,446784440.3333838,127652697.23810966,63826348.61905483
2024-12-10T17:09:51.730Z,38.825668334961,-122.8004989624,2.7999999523163,0.71,512977.1731972331,146564.9066277809,73282.45331389045
2024-12-10T17:09:45.619Z,39.1412,-119.0726,13.0,1.6,11094252.347227799,3169786.3849222288,1584893.1924611144
2024-12-10T17:05:43.040Z,61.320833333333,-152.25966666667,1.42,0.17,79450.757097062,22700.21631344629,11350.108156723145
2024-12-10T17:03:46.660Z,61.297333333333,-152.2885,-0.38,-0.36,12737.906010269877,3639.4017172199656,1819.7008586099828
2024-12-10T17:03:22.082Z,32.414,-101.905,8.6182,1.5,7854129.18011374,2244036.908603926,1122018.454301963
2024-12-10T17:02:11.900Z,38.81233215332,-122.80883026123,4.8499999046326,0.23,97745.78527391554,27927.367221118726,13963.683610559363
2024-12-10T17:00:51.720Z,53.894166666667,-166.68433333333,8.38,-0.61,5371.530425532729,1534.7229787236372,767.3614893618186
2024-12-10T16:59:39.017Z,39.1656,-119.0609,6.2,1.3,3936389.2763324436,1124682.6503806983,562341.3251903491
2024-12-10T16:58:29.850Z,52.1025,-176.189,8.05,0.87,891452.1567116623,254700.6162033321,127350.30810166604
2024-12-10T16:58:01.540Z,53.893166666667,-166.70683333333,7.83,-0.15,26308.6183001911,7516.748085768886,3758.374042884443
2024-12-10T16:46:45.779Z,51.5202,-175.9864,29.1,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T16:46:21.540Z,35.9855,-117.6696667,1.13,1.06,1718296.2409795201,490941.78313700575,245470.89156850288
2024-12-10T16:45:12.140Z,19.226333333333,-156.238,30.61,3.65,13185543626.42856,3767298178.9795895,1883649089.4897947
2024-12-10T16:36:14.769Z,63.5734,-150.6918,4.3,1.2,2786750.1938744783,796214.341106994,398107.170553497
2024-12-10T16:34:22.690Z,38.839000701904,-122.75433349609,1.3999999761581,0.83,776422.3706836805,221834.96305248016,110917.48152624008
2024-12-10T16:23:00.240Z,61.3,-152.26066666667,2.38,-0.27,17381.93173706897,4966.266210591136,2483.133105295568
2024-12-10T16:22:17.763Z,39.1803,-119.0113,4.2,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T16:20:52.450Z,33.676,-116.7575,17.2,1.18,2600746.6036802093,743070.4581943457,371535.22909717285
2024-12-10T16:20:24.220Z,38.804164886475,-122.73466491699,2.4900000095367,0.81,724599.5166755401,207028.43333586864,103514.21666793432
2024-12-10T16:18:12.230Z,61.321833333333,-152.26083333333,0.5,0.16,76753.47373002295,21929.5639228637,10964.78196143185
2024-12-10T16:14:37.580Z,38.787166595459,-122.76750183106,3.0999999046326,0.77,631099.7963241698,180314.2275211914,90157.1137605957
2024-12-10T16:14:22.200Z,61.321333333333,-152.27016666667,1.86,0.76,609674.5129692557,174192.71799121593,87096.35899560797
2024-12-10T16:13:41.940Z,61.325,-152.264,1.12,-0.34,13648.91219830632,3899.6891995160913,1949.8445997580457
2024-12-10T16:11:59.800Z,61.324333333333,-152.287,-3.16,-0.14,27233.160149599633,7780.90289988561,3890.451449942805
2024-12-10T16:11:15.400Z,61.312833333333,-152.25516666667,0.89,0.86,861188.1395686667,246053.75416247622,123026.87708123811
2024-12-10T16:09:48.463Z,61.3068,-152.2512,3.0,2.1,62387565.66936221,17825018.76267492,8912509.38133746
2024-12-10T16:07:59.999Z,39.1432,-119.0288,15.8,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T16:06:26.690Z,39.1688,-119.029,3.0,1.4,5560297.643069963,1588656.469448561,794328.2347242805
2024-12-10T16:04:23.814Z,61.3237,-152.3441,4.1,2.9,988776281.2359246,282507508.92454994,141253754.46227497
2024-12-10T16:03:44.780Z,38.508335113525,-122.57099914551,1.7999999523163,1.58,10353758.717177449,2958216.7763364147,1479108.3881682074
2024-12-10T15:43:29.390Z,38.829498291016,-122.80549621582,2.920000076294,1.07,1778680.8938845107,508194.54110986023,254097.27055493012
2024-12-10T15:36:35.231Z,61.8264,-150.6159,64.7,1.9,31267851.45056738,8933671.843019253,4466835.921509626
2024-12-10T15:33:14.092Z,31.737,-104.116,7.2406,1.7,15671047.969978362,4477442.277136675,2238721.1385683375
2024-12-10T15:27:19.016Z,-19.8845,-69.0234,101.29,4.1,62387565669.362076,17825018762.67488,8912509381.33744
2024-12-10T15:27:02.780Z,38.830833435059,-122.79033660889,13.85000038147,1.17,2512453.542515035,717843.8692900101,358921.93464500504
2024-12-10T15:23:47.940Z,19.40299987793,-155.2559967041,0.89999997615814,2.05999994,54337286.90354687,15524939.115299106,7762469.557649553
2024-12-10T15:21:32.770Z,40.353332519531,-124.97283172607,14.119999885559,2.74,568981361.3148695,162566103.2328199,81283051.61640996
2024-12-10T15:20:02.530Z,59.8179,-153.7344,147.8,2.3,124479558.70272458,35565588.200778455,17782794.100389227
2024-12-10T15:14:14.719Z,39.1549,-119.0436,10.7,2.7,495562049.06889814,141589156.87682804,70794578.43841402
